Date (LT),Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,QC Name
9/15/2023 5:00,5,38.6,109,Unhealthy for Sensitive Groups,30,UG/M3,Valid
9/15/2023 6:00,6,33.3,96,Moderate,28,UG/M3,Valid
9/15/2023 7:00,7,46.1,127,Unhealthy for Sensitive Groups,59,UG/M3,Valid
9/15/2023 8:00,8,51.5,140,Unhealthy for Sensitive Groups,57,UG/M3,Valid
9/15/2023 9:00,9,41.2,115,Unhealthy for Sensitive Groups,31,UG/M3,Valid
9/15/2023 10:00,10,36.6,104,Unhealthy for Sensitive Groups,32,UG/M3,Valid
9/15/2023 11:00,11,32.3,93,Moderate,28,UG/M3,Valid
9/15/2023 12:00,12,32.6,94,Moderate,33,UG/M3,Valid
9/15/2023 13:00,13,34.3,98,Moderate,36,UG/M3,Valid
9/15/2023 14:00,14,34.1,97,Moderate,34,UG/M3,Valid
9/15/2023 15:00,15,34,97,Moderate,34,UG/M3,Valid
9/15/2023 16:00,16,31,91,Moderate,28,UG/M3,Valid
9/15/2023 17:00,17,29,87,Moderate,27,UG/M3,Valid
9/15/2023 18:00,18,43.5,121,Unhealthy for Sensitive Groups,58,UG/M3,Valid
9/15/2023 19:00,19,47.7,131,Unhealthy for Sensitive Groups,52,UG/M3,Valid
9/15/2023 20:00,20,40.8,114,Unhealthy for Sensitive Groups,34,UG/M3,Valid
9/15/2023 21:00,21,40.4,113,Unhealthy for Sensitive Groups,40,UG/M3,Valid
9/15/2023 22:00,22,40.7,114,Unhealthy for Sensitive Groups,41,UG/M3,Valid
9/15/2023 23:00,23,45.3,125,Unhealthy for Sensitive Groups,50,UG/M3,Valid
9/16/2023 0:00,0,38.6,109,Unhealthy for Sensitive Groups,32,UG/M3,Valid
9/16/2023 1:00,1,41.8,117,Unhealthy for Sensitive Groups,45,UG/M3,Valid
9/16/2023 2:00,2,47.9,132,Unhealthy for Sensitive Groups,54,UG/M3,Valid
9/16/2023 3:00,3,50.9,139,Unhealthy for Sensitive Groups,54,UG/M3,Valid
9/16/2023 4:00,4,38.9,109,Unhealthy for Sensitive Groups,27,UG/M3,Valid
9/16/2023 5:00,5,50.4,138,Unhealthy for Sensitive Groups,62,UG/M3,Valid
9/16/2023 6:00,6,66.7,157,Unhealthy,83,UG/M3,Valid
9/16/2023 7:00,7,70.3,159,Unhealthy,74,UG/M3,Valid
9/16/2023 8:00,8,71.6,159,Unhealthy,73,UG/M3,Valid
9/16/2023 9:00,9,74.3,161,Unhealthy,77,UG/M3,Valid
9/16/2023 10:00,10,67.1,157,Unhealthy,60,UG/M3,Valid
9/16/2023 11:00,11,53,144,Unhealthy for Sensitive Groups,39,UG/M3,Valid
9/16/2023 12:00,12,48.5,133,Unhealthy for Sensitive Groups,44,UG/M3,Valid
9/16/2023 13:00,13,46.2,127,Unhealthy for Sensitive Groups,44,UG/M3,Valid
9/16/2023 14:00,14,38.1,107,Unhealthy for Sensitive Groups,30,UG/M3,Valid
9/16/2023 15:00,15,38,107,Unhealthy for Sensitive Groups,38,UG/M3,Valid
9/16/2023 16:00,16,38,107,Unhealthy for Sensitive Groups,38,UG/M3,Valid
9/16/2023 17:00,17,38,107,Unhealthy for Sensitive Groups,38,UG/M3,Valid
9/16/2023 18:00,18,44,122,Unhealthy for Sensitive Groups,50,UG/M3,Valid
9/16/2023 19:00,19,47.4,130,Unhealthy for Sensitive Groups,51,UG/M3,Valid
9/16/2023 20:00,20,49.2,135,Unhealthy for Sensitive Groups,51,UG/M3,Valid
9/16/2023 21:00,21,54.1,147,Unhealthy for Sensitive Groups,59,UG/M3,Valid
9/16/2023 22:00,22,54.9,149,Unhealthy for Sensitive Groups,56,UG/M3,Valid
9/16/2023 23:00,23,58,152,Unhealthy,61,UG/M3,Valid
9/17/2023 0:00,0,56.5,152,Unhealthy,55,UG/M3,Valid
9/17/2023 1:00,1,53.2,145,Unhealthy for Sensitive Groups,50,UG/M3,Valid
9/17/2023 2:00,2,53,144,Unhealthy for Sensitive Groups,52,UG/M3,Valid
9/17/2023 3:00,3,51.1,139,Unhealthy for Sensitive Groups,48,UG/M3,Valid
9/17/2023 4:00,4,48.8,134,Unhealthy for Sensitive Groups,45,UG/M3,Valid
9/17/2023 5:00,5,59.7,153,Unhealthy,76,UG/M3,Valid
9/17/2023 6:00,6,121.4,185,Unhealthy,181,UG/M3,Valid
9/17/2023 7:00,7,120.2,184,Unhealthy,119,UG/M3,Valid
9/17/2023 8:00,8,95.6,172,Unhealthy,71,UG/M3,Valid
9/17/2023 9:00,9,70.8,159,Unhealthy,46,UG/M3,Valid
9/17/2023 10:00,10,59.9,153,Unhealthy,49,UG/M3,Valid
9/17/2023 11:00,11,45.4,125,Unhealthy for Sensitive Groups,31,UG/M3,Valid
9/17/2023 12:00,12,36.7,104,Unhealthy for Sensitive Groups,28,UG/M3,Valid
9/17/2023 13:00,13,34.3,98,Moderate,32,UG/M3,Valid
9/17/2023 14:00,14,34.1,97,Moderate,34,UG/M3,Valid
9/17/2023 15:00,15,30.5,90,Moderate,27,UG/M3,Valid
9/17/2023 16:00,16,28.2,85,Moderate,26,UG/M3,Valid
9/17/2023 17:00,17,31.1,91,Moderate,34,UG/M3,Valid
9/17/2023 18:00,18,38,107,Unhealthy for Sensitive Groups,45,UG/M3,Valid
9/17/2023 19:00,19,53,144,Unhealthy for Sensitive Groups,68,UG/M3,Valid
9/17/2023 20:00,20,60,153,Unhealthy,67,UG/M3,Valid
9/17/2023 21:00,21,53.5,145,Unhealthy for Sensitive Groups,47,UG/M3,Valid
9/17/2023 22:00,22,45.2,125,Unhealthy for Sensitive Groups,37,UG/M3,Valid
9/17/2023 23:00,23,41.6,116,Unhealthy for Sensitive Groups,38,UG/M3,Valid
9/18/2023 0:00,0,43.3,120,Unhealthy for Sensitive Groups,45,UG/M3,Valid
9/18/2023 1:00,1,37.6,106,Unhealthy for Sensitive Groups,32,UG/M3,Valid
9/18/2023 2:00,2,41.8,117,Unhealthy for Sensitive Groups,46,UG/M3,Valid
9/18/2023 3:00,3,37.9,107,Unhealthy for Sensitive Groups,34,UG/M3,Valid
9/18/2023 4:00,4,64.4,156,Unhealthy,91,UG/M3,Valid
9/18/2023 5:00,5,45.7,126,Unhealthy for Sensitive Groups,27,UG/M3,Valid
9/18/2023 6:00,6,35.8,102,Unhealthy for Sensitive Groups,26,UG/M3,Valid
9/18/2023 7:00,7,28.4,85,Moderate,21,UG/M3,Valid
9/18/2023 8:00,8,33.2,95,Moderate,38,UG/M3,Valid
9/18/2023 9:00,9,34.1,97,Moderate,35,UG/M3,Valid
9/18/2023 10:00,10,34.5,98,Moderate,35,UG/M3,Valid
9/18/2023 11:00,11,33.2,95,Moderate,32,UG/M3,Valid
9/18/2023 12:00,12,33.1,95,Moderate,33,UG/M3,Valid
9/18/2023 13:00,13,32.5,94,Moderate,32,UG/M3,Valid
9/18/2023 14:00,14,32.2,93,Moderate,32,UG/M3,Valid
9/18/2023 15:00,15,33.1,95,Moderate,34,UG/M3,Valid
9/18/2023 16:00,16,29.4,87,Moderate,25,UG/M3,Valid
9/18/2023 17:00,17,26.1,80,Moderate,22,UG/M3,Valid
9/18/2023 18:00,18,29.6,88,Moderate,34,UG/M3,Valid
9/18/2023 19:00,19,34.9,99,Moderate,41,UG/M3,Valid
9/18/2023 20:00,20,51.6,141,Unhealthy for Sensitive Groups,68,UG/M3,Valid
9/18/2023 21:00,21,43.3,120,Unhealthy for Sensitive Groups,35,UG/M3,Valid
9/18/2023 22:00,22,43.6,121,Unhealthy for Sensitive Groups,44,UG/M3,Valid
9/18/2023 23:00,23,73.8,160,Unhealthy,104,UG/M3,Valid
9/19/2023 0:00,0,72.9,160,Unhealthy,72,UG/M3,Valid
9/19/2023 1:00,1,51.9,141,Unhealthy for Sensitive Groups,31,UG/M3,Valid
9/19/2023 2:00,2,33.9,97,Moderate,16,UG/M3,Valid
9/19/2023 3:00,3,32.9,95,Moderate,32,UG/M3,Valid
9/19/2023 4:00,4,20.9,70,Moderate,9,UG/M3,Valid
9/19/2023 5:00,5,13.4,54,Moderate,6,UG/M3,Valid
9/19/2023 6:00,6,11.2,47,Good,9,UG/M3,Valid
9/19/2023 7:00,7,14.6,56,Moderate,18,UG/M3,Valid
9/19/2023 8:00,8,12.8,52,Moderate,11,UG/M3,Valid
9/19/2023 9:00,9,10.8,45,Good,9,UG/M3,Valid
9/19/2023 10:00,10,11.4,48,Good,12,UG/M3,Valid
9/19/2023 11:00,11,13.2,53,Moderate,15,UG/M3,Valid
9/19/2023 12:00,12,14.5,56,Moderate,16,UG/M3,Valid
9/19/2023 13:00,13,13.2,53,Moderate,12,UG/M3,Valid
9/19/2023 14:00,14,15.6,58,Moderate,18,UG/M3,Valid
9/19/2023 15:00,15,18.8,65,Moderate,22,UG/M3,Valid
9/19/2023 16:00,16,19.9,67,Moderate,21,UG/M3,Valid
9/19/2023 17:00,17,23.9,76,Moderate,28,UG/M3,Valid
9/19/2023 18:00,18,26.9,82,Moderate,30,UG/M3,Valid
9/19/2023 19:00,19,24.9,78,Moderate,23,UG/M3,Valid
9/19/2023 20:00,20,22.4,73,Moderate,20,UG/M3,Valid
9/19/2023 21:00,21,22.7,73,Moderate,23,UG/M3,Valid
9/19/2023 22:00,22,19.8,67,Moderate,17,UG/M3,Valid
9/19/2023 23:00,23,17.9,63,Moderate,16,UG/M3,Valid
9/20/2023 0:00,0,18.9,65,Moderate,20,UG/M3,Valid
9/20/2023 1:00,1,16.4,60,Moderate,14,UG/M3,Valid
9/20/2023 2:00,2,28.2,85,Moderate,40,UG/M3,Valid
9/20/2023 3:00,3,22.6,73,Moderate,17,UG/M3,Valid
9/20/2023 4:00,4,17.3,62,Moderate,12,UG/M3,Valid
9/20/2023 5:00,5,14.6,56,Moderate,12,UG/M3,Valid
9/20/2023 6:00,6,13.8,55,Moderate,13,UG/M3,Valid
9/20/2023 7:00,7,13.4,54,Moderate,13,UG/M3,Valid
9/20/2023 8:00,8,12.2,51,Moderate,11,UG/M3,Valid
9/20/2023 9:00,9,14.6,56,Moderate,17,UG/M3,Valid
9/20/2023 10:00,10,16.3,60,Moderate,18,UG/M3,Valid
9/20/2023 11:00,11,15.6,58,Moderate,15,UG/M3,Valid
9/20/2023 12:00,12,18.3,64,Moderate,21,UG/M3,Valid
9/20/2023 13:00,13,19.1,66,Moderate,20,UG/M3,Valid
9/20/2023 14:00,14,18.5,64,Moderate,18,UG/M3,Valid
9/20/2023 15:00,15,21.2,70,Moderate,24,UG/M3,Valid
9/20/2023 16:00,16,28.6,86,Moderate,36,UG/M3,Valid
9/20/2023 17:00,17,40.3,113,Unhealthy for Sensitive Groups,52,UG/M3,Valid
9/20/2023 18:00,18,39.6,111,Unhealthy for Sensitive Groups,39,UG/M3,Valid
9/20/2023 19:00,19,41.8,117,Unhealthy for Sensitive Groups,44,UG/M3,Valid
9/20/2023 20:00,20,42.4,118,Unhealthy for Sensitive Groups,43,UG/M3,Valid
9/20/2023 21:00,21,44.2,122,Unhealthy for Sensitive Groups,46,UG/M3,Valid
9/20/2023 22:00,22,41.1,115,Unhealthy for Sensitive Groups,38,UG/M3,Valid
9/20/2023 23:00,23,43,119,Unhealthy for Sensitive Groups,45,UG/M3,Valid
9/21/2023 0:00,0,40.5,113,Unhealthy for Sensitive Groups,38,UG/M3,Valid
9/21/2023 1:00,1,35.7,101,Unhealthy for Sensitive Groups,31,UG/M3,Valid
9/21/2023 2:00,2,30.3,89,Moderate,25,UG/M3,Valid
9/21/2023 3:00,3,26.1,80,Moderate,22,UG/M3,Valid
9/21/2023 4:00,4,27,82,Moderate,28,UG/M3,Valid
9/21/2023 5:00,5,31.5,92,Moderate,36,UG/M3,Valid
9/21/2023 6:00,6,33.2,95,Moderate,35,UG/M3,Valid
9/21/2023 7:00,7,41.1,115,Unhealthy for Sensitive Groups,49,UG/M3,Valid
9/21/2023 8:00,8,46.5,128,Unhealthy for Sensitive Groups,52,UG/M3,Valid
9/21/2023 9:00,9,45.2,125,Unhealthy for Sensitive Groups,44,UG/M3,Valid
9/21/2023 10:00,10,38.6,109,Unhealthy for Sensitive Groups,32,UG/M3,Valid
9/21/2023 11:00,11,31.3,91,Moderate,24,UG/M3,Valid
9/21/2023 12:00,12,27.1,83,Moderate,23,UG/M3,Valid
9/21/2023 13:00,13,25.5,79,Moderate,24,UG/M3,Valid
9/21/2023 14:00,14,23.7,75,Moderate,22,UG/M3,Valid
9/21/2023 15:00,15,25.3,79,Moderate,27,UG/M3,Valid
9/21/2023 16:00,16,34.6,98,Moderate,44,UG/M3,Valid
9/21/2023 17:00,17,31.8,92,Moderate,29,UG/M3,Valid
9/21/2023 18:00,18,32.4,94,Moderate,33,UG/M3,Valid
9/21/2023 19:00,19,35.7,101,Unhealthy for Sensitive Groups,39,UG/M3,Valid
9/21/2023 20:00,20,44.3,123,Unhealthy for Sensitive Groups,53,UG/M3,Valid
9/21/2023 21:00,21,37.6,106,Unhealthy for Sensitive Groups,31,UG/M3,Valid
9/21/2023 22:00,22,31.3,91,Moderate,25,UG/M3,Valid
9/21/2023 23:00,23,31.6,92,Moderate,32,UG/M3,Valid
9/22/2023 0:00,0,24.3,77,Moderate,17,UG/M3,Valid
9/22/2023 1:00,1,25.1,78,Moderate,26,UG/M3,Valid
9/22/2023 2:00,2,35,99,Moderate,45,UG/M3,Valid
9/22/2023 3:00,3,36,102,Unhealthy for Sensitive Groups,37,UG/M3,Valid
9/22/2023 4:00,4,28,84,Moderate,20,UG/M3,Valid
9/22/2023 5:00,5,28.5,85,Moderate,29,UG/M3,Valid
9/22/2023 6:00,6,31.7,92,Moderate,35,UG/M3,Valid
9/22/2023 7:00,7,26.8,82,Moderate,22,UG/M3,Valid
9/22/2023 8:00,8,22.9,74,Moderate,19,UG/M3,Valid
9/22/2023 9:00,9,27.4,83,Moderate,32,UG/M3,Valid
9/22/2023 10:00,10,22.7,73,Moderate,18,UG/M3,Valid
9/22/2023 11:00,11,23.3,75,Moderate,24,UG/M3,Valid
9/22/2023 12:00,12,21.1,70,Moderate,19,UG/M3,Valid
9/22/2023 13:00,13,32.5,94,Moderate,44,UG/M3,Valid
9/22/2023 14:00,14,31.7,92,Moderate,31,UG/M3,Valid
9/22/2023 15:00,15,29.3,87,Moderate,27,UG/M3,Valid
9/22/2023 16:00,16,27.6,84,Moderate,26,UG/M3,Valid
9/22/2023 17:00,17,29.8,88,Moderate,32,UG/M3,Valid
9/22/2023 18:00,18,28.4,85,Moderate,27,UG/M3,Valid
9/22/2023 19:00,19,34.2,97,Moderate,40,UG/M3,Valid
9/22/2023 20:00,20,33.6,96,Moderate,33,UG/M3,Valid
9/22/2023 21:00,21,31.3,91,Moderate,29,UG/M3,Valid
9/22/2023 22:00,22,24.6,77,Moderate,18,UG/M3,Valid
9/22/2023 23:00,23,22.8,74,Moderate,21,UG/M3,Valid
9/23/2023 0:00,0,24.9,78,Moderate,27,UG/M3,Valid
9/23/2023 1:00,1,30.9,91,Moderate,37,UG/M3,Valid
9/23/2023 2:00,2,31.4,92,Moderate,32,UG/M3,Valid
9/23/2023 3:00,3,32.2,93,Moderate,33,UG/M3,Valid
9/23/2023 4:00,4,32.6,94,Moderate,33,UG/M3,Valid
9/23/2023 5:00,5,28.3,85,Moderate,24,UG/M3,Valid
9/23/2023 6:00,6,30.6,90,Moderate,33,UG/M3,Valid
9/23/2023 7:00,7,35.8,102,Unhealthy for Sensitive Groups,41,UG/M3,Valid
9/23/2023 8:00,8,36.4,103,Unhealthy for Sensitive Groups,37,UG/M3,Valid
9/23/2023 9:00,9,39.2,110,Unhealthy for Sensitive Groups,42,UG/M3,Valid
9/23/2023 10:00,10,40.1,112,Unhealthy for Sensitive Groups,41,UG/M3,Valid
9/23/2023 11:00,11,32.9,95,Moderate,24,UG/M3,Valid
9/23/2023 12:00,12,29.9,88,Moderate,26,UG/M3,Valid
9/23/2023 13:00,13,29.1,87,Moderate,28,UG/M3,Valid
9/23/2023 14:00,14,31.2,91,Moderate,34,UG/M3,Valid
9/23/2023 15:00,15,28.9,86,Moderate,26,UG/M3,Valid
9/23/2023 16:00,16,27.6,84,Moderate,26,UG/M3,Valid
9/23/2023 17:00,17,28.2,85,Moderate,29,UG/M3,Valid
9/23/2023 18:00,18,37.3,105,Unhealthy for Sensitive Groups,47,UG/M3,Valid
9/23/2023 19:00,19,35.7,101,Unhealthy for Sensitive Groups,34,UG/M3,Valid
9/23/2023 20:00,20,46.8,129,Unhealthy for Sensitive Groups,58,UG/M3,Valid
9/23/2023 21:00,21,63.4,155,Unhealthy,80,UG/M3,Valid
9/23/2023 22:00,22,59.2,153,Unhealthy,55,UG/M3,Valid
9/23/2023 23:00,23,76.1,162,Unhealthy,93,UG/M3,Valid
9/24/2023 0:00,0,71.5,159,Unhealthy,67,UG/M3,Valid
9/24/2023 1:00,1,76.7,162,Unhealthy,82,UG/M3,Valid
9/24/2023 2:00,2,76.4,162,Unhealthy,76,UG/M3,Valid
9/24/2023 3:00,3,75.7,161,Unhealthy,75,UG/M3,Valid
9/24/2023 4:00,4,63.8,155,Unhealthy,52,UG/M3,Valid
9/24/2023 5:00,5,43.9,122,Unhealthy for Sensitive Groups,24,UG/M3,Valid
9/24/2023 6:00,6,33.4,96,Moderate,23,UG/M3,Valid
9/24/2023 7:00,7,34.7,99,Moderate,36,UG/M3,Valid
9/24/2023 8:00,8,43.3,120,Unhealthy for Sensitive Groups,52,UG/M3,Valid
9/24/2023 9:00,9,39.1,110,Unhealthy for Sensitive Groups,35,UG/M3,Valid
9/24/2023 10:00,10,37,105,Unhealthy for Sensitive Groups,35,UG/M3,Valid
9/24/2023 11:00,11,37,105,Unhealthy for Sensitive Groups,37,UG/M3,Valid
9/24/2023 12:00,12,33.5,96,Moderate,30,UG/M3,Valid
9/24/2023 13:00,13,29.2,87,Moderate,25,UG/M3,Valid
9/24/2023 14:00,14,27.6,84,Moderate,26,UG/M3,Valid
9/24/2023 15:00,15,25.3,79,Moderate,23,UG/M3,Valid
9/24/2023 16:00,16,24.6,77,Moderate,24,UG/M3,Valid
9/24/2023 17:00,17,22.8,74,Moderate,21,UG/M3,Valid
9/24/2023 18:00,18,20.9,70,Moderate,19,UG/M3,Valid
9/24/2023 19:00,19,21.4,71,Moderate,22,UG/M3,Valid
9/24/2023 20:00,20,23.6,75,Moderate,26,UG/M3,Valid
9/24/2023 21:00,21,30.1,89,Moderate,37,UG/M3,Valid
9/24/2023 22:00,22,36.6,104,Unhealthy for Sensitive Groups,43,UG/M3,Valid
9/24/2023 23:00,23,30.8,90,Moderate,25,UG/M3,Valid
9/25/2023 0:00,0,30.9,91,Moderate,31,UG/M3,Valid
9/25/2023 1:00,1,23.9,76,Moderate,17,UG/M3,Valid
9/25/2023 2:00,2,23.4,75,Moderate,23,UG/M3,Valid
9/25/2023 3:00,3,23.7,75,Moderate,24,UG/M3,Valid
9/25/2023 4:00,4,34.3,98,Moderate,45,UG/M3,Valid
9/25/2023 5:00,5,41.1,115,Unhealthy for Sensitive Groups,48,UG/M3,Valid
9/25/2023 6:00,6,52.1,142,Unhealthy for Sensitive Groups,63,UG/M3,Valid
9/25/2023 7:00,7,60,153,Unhealthy,68,UG/M3,Valid
9/25/2023 8:00,8,55.5,151,Unhealthy,51,UG/M3,Valid
9/25/2023 9:00,9,50.2,137,Unhealthy for Sensitive Groups,45,UG/M3,Valid
9/25/2023 10:00,10,50.6,138,Unhealthy for Sensitive Groups,51,UG/M3,Valid
9/25/2023 11:00,11,41.8,117,Unhealthy for Sensitive Groups,33,UG/M3,Valid
9/25/2023 12:00,12,44.9,124,Unhealthy for Sensitive Groups,48,UG/M3,Valid
9/25/2023 13:00,13,39.4,111,Unhealthy for Sensitive Groups,34,UG/M3,Valid
9/25/2023 14:00,14,36.7,104,Unhealthy for Sensitive Groups,34,UG/M3,Valid
9/25/2023 15:00,15,32.3,93,Moderate,28,UG/M3,Valid
9/25/2023 16:00,16,34.6,98,Moderate,37,UG/M3,Valid
9/25/2023 17:00,17,31.8,92,Moderate,29,UG/M3,Valid
9/25/2023 18:00,18,32.4,94,Moderate,33,UG/M3,Valid
9/25/2023 19:00,19,29.2,87,Moderate,26,UG/M3,Valid
9/25/2023 20:00,20,32.5,94,Moderate,36,UG/M3,Valid
9/25/2023 21:00,21,36.2,103,Unhealthy for Sensitive Groups,40,UG/M3,Valid
9/25/2023 22:00,22,45.6,126,Unhealthy for Sensitive Groups,55,UG/M3,Valid
9/25/2023 23:00,23,41.8,117,Unhealthy for Sensitive Groups,38,UG/M3,Valid
9/26/2023 0:00,0,46.4,128,Unhealthy for Sensitive Groups,51,UG/M3,Valid
9/26/2023 1:00,1,54.2,147,Unhealthy for Sensitive Groups,62,UG/M3,Valid
9/26/2023 2:00,2,66.6,157,Unhealthy,79,UG/M3,Valid
9/26/2023 3:00,3,95.3,172,Unhealthy,124,UG/M3,Valid
9/26/2023 4:00,4,82.1,165,Unhealthy,69,UG/M3,Valid
9/26/2023 5:00,5,58.5,153,Unhealthy,35,UG/M3,Valid
9/26/2023 6:00,6,46.7,129,Unhealthy for Sensitive Groups,35,UG/M3,Valid
9/26/2023 7:00,7,46.8,129,Unhealthy for Sensitive Groups,47,UG/M3,Valid
9/26/2023 8:00,8,42.4,118,Unhealthy for Sensitive Groups,38,UG/M3,Valid
9/26/2023 9:00,9,41.7,116,Unhealthy for Sensitive Groups,41,UG/M3,Valid
9/26/2023 10:00,10,38.8,109,Unhealthy for Sensitive Groups,36,UG/M3,Valid
9/26/2023 11:00,11,40.4,113,Unhealthy for Sensitive Groups,42,UG/M3,Valid
9/26/2023 12:00,12,54.2,147,Unhealthy for Sensitive Groups,68,UG/M3,Valid
9/26/2023 13:00,13,68.1,158,Unhealthy,82,UG/M3,Valid
9/26/2023 14:00,14,52.5,143,Unhealthy for Sensitive Groups,37,UG/M3,Valid
9/26/2023 15:00,15,53.2,145,Unhealthy for Sensitive Groups,54,UG/M3,Valid
9/26/2023 16:00,16,56.6,152,Unhealthy,60,UG/M3,Valid
9/26/2023 17:00,17,58.8,153,Unhealthy,61,UG/M3,Valid
9/26/2023 18:00,18,59.9,153,Unhealthy,61,UG/M3,Valid
9/26/2023 19:00,19,62.9,155,Unhealthy,66,UG/M3,Valid
9/26/2023 20:00,20,67.4,157,Unhealthy,72,UG/M3,Valid
9/26/2023 21:00,21,69.2,158,Unhealthy,71,UG/M3,Valid
9/26/2023 22:00,22,86.6,167,Unhealthy,104,UG/M3,Valid
9/26/2023 23:00,23,92.8,170,Unhealthy,99,UG/M3,Valid
9/27/2023 0:00,0,103.4,176,Unhealthy,114,UG/M3,Valid
9/27/2023 1:00,1,107.7,178,Unhealthy,112,UG/M3,Valid
9/27/2023 2:00,2,87.3,167,Unhealthy,67,UG/M3,Valid
9/27/2023 3:00,3,94.6,171,Unhealthy,102,UG/M3,Valid
9/27/2023 4:00,4,89.7,169,Unhealthy,84,UG/M3,Valid
9/27/2023 5:00,5,103.8,176,Unhealthy,119,UG/M3,Valid
9/27/2023 6:00,6,121.5,185,Unhealthy,139,UG/M3,Valid
9/27/2023 7:00,7,95.8,172,Unhealthy,70,UG/M3,Valid
9/27/2023 8:00,8,87.9,168,Unhealthy,80,UG/M3,Valid
9/27/2023 9:00,9,67.4,157,Unhealthy,47,UG/M3,Valid
9/27/2023 10:00,10,68.2,158,Unhealthy,69,UG/M3,Valid
9/27/2023 11:00,11,54.1,147,Unhealthy for Sensitive Groups,40,UG/M3,Valid
9/27/2023 12:00,12,47.5,131,Unhealthy for Sensitive Groups,41,UG/M3,Valid
9/27/2023 13:00,13,46.2,127,Unhealthy for Sensitive Groups,45,UG/M3,Valid
9/27/2023 14:00,14,45.6,126,Unhealthy for Sensitive Groups,45,UG/M3,Valid
9/27/2023 15:00,15,43.3,120,Unhealthy for Sensitive Groups,41,UG/M3,Valid
9/27/2023 16:00,16,37.6,106,Unhealthy for Sensitive Groups,32,UG/M3,Valid
9/27/2023 17:00,17,37.3,105,Unhealthy for Sensitive Groups,37,UG/M3,Valid
9/27/2023 18:00,18,39.6,111,Unhealthy for Sensitive Groups,42,UG/M3,Valid
9/27/2023 19:00,19,42.3,118,Unhealthy for Sensitive Groups,45,UG/M3,Valid
9/27/2023 20:00,20,54.1,147,Unhealthy for Sensitive Groups,66,UG/M3,Valid
9/27/2023 21:00,21,76,162,Unhealthy,98,UG/M3,Valid
9/27/2023 22:00,22,87,167,Unhealthy,98,UG/M3,Valid
9/27/2023 23:00,23,95.5,172,Unhealthy,104,UG/M3,Valid
9/28/2023 0:00,0,86.2,167,Unhealthy,77,UG/M3,Valid
9/28/2023 1:00,1,104.1,176,Unhealthy,122,UG/M3,Valid
9/28/2023 2:00,2,84.5,166,Unhealthy,65,UG/M3,Valid
9/28/2023 3:00,3,69.7,158,Unhealthy,55,UG/M3,Valid
9/28/2023 4:00,4,74.9,161,Unhealthy,80,UG/M3,Valid
9/28/2023 5:00,5,96.9,172,Unhealthy,119,UG/M3,Valid
9/28/2023 6:00,6,102.4,175,Unhealthy,108,UG/M3,Valid
9/28/2023 7:00,7,90.2,169,Unhealthy,78,UG/M3,Valid
9/28/2023 8:00,8,70.1,159,Unhealthy,50,UG/M3,Valid
9/28/2023 9:00,9,66.5,157,Unhealthy,63,UG/M3,Valid
9/28/2023 10:00,10,59.7,153,Unhealthy,53,UG/M3,Valid
9/28/2023 11:00,11,57.8,152,Unhealthy,56,UG/M3,Valid
9/28/2023 12:00,12,48.4,133,Unhealthy for Sensitive Groups,39,UG/M3,Valid
9/28/2023 13:00,13,46.7,129,Unhealthy for Sensitive Groups,45,UG/M3,Valid
9/28/2023 14:00,14,40.3,113,Unhealthy for Sensitive Groups,34,UG/M3,Valid
9/28/2023 15:00,15,39.1,110,Unhealthy for Sensitive Groups,38,UG/M3,Valid
9/28/2023 16:00,16,40,112,Unhealthy for Sensitive Groups,41,UG/M3,Valid
9/28/2023 17:00,17,42.5,118,Unhealthy for Sensitive Groups,45,UG/M3,Valid
9/28/2023 18:00,18,54.7,148,Unhealthy for Sensitive Groups,67,UG/M3,Valid
9/28/2023 19:00,19,61.8,154,Unhealthy,69,UG/M3,Valid
9/28/2023 20:00,20,66.4,157,Unhealthy,71,UG/M3,Valid
9/28/2023 21:00,21,67.7,157,Unhealthy,69,UG/M3,Valid
9/28/2023 22:00,22,71.8,159,Unhealthy,76,UG/M3,Valid
9/28/2023 23:00,23,80.4,164,Unhealthy,89,UG/M3,Valid
9/29/2023 0:00,0,84.7,166,Unhealthy,89,UG/M3,Valid
9/29/2023 1:00,1,74.3,161,Unhealthy,64,UG/M3,Valid
9/29/2023 2:00,2,70.1,159,Unhealthy,66,UG/M3,Valid
9/29/2023 3:00,3,63.5,155,Unhealthy,57,UG/M3,Valid
9/29/2023 4:00,4,54.9,149,Unhealthy for Sensitive Groups,46,UG/M3,Valid
9/29/2023 5:00,5,43.8,121,Unhealthy for Sensitive Groups,33,UG/M3,Valid
9/29/2023 6:00,6,29.4,87,Moderate,15,UG/M3,Valid
9/29/2023 7:00,7,34.7,99,Moderate,40,UG/M3,Valid
9/29/2023 8:00,8,36.3,103,Unhealthy for Sensitive Groups,38,UG/M3,Valid
9/29/2023 9:00,9,42.1,117,Unhealthy for Sensitive Groups,48,UG/M3,Valid
9/29/2023 10:00,10,38.5,108,Unhealthy for Sensitive Groups,35,UG/M3,Valid
9/29/2023 11:00,11,28.7,86,Moderate,19,UG/M3,Valid
9/29/2023 12:00,12,25.8,80,Moderate,23,UG/M3,Valid
9/29/2023 13:00,13,26.9,82,Moderate,28,UG/M3,Valid
9/29/2023 14:00,14,27.4,83,Moderate,28,UG/M3,Valid
